hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,32,1,A,A,0,1,3,45.6,2017,1,1,30
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,25,1,D,D,0,1,3,58.0,2017,1,1,15
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,18,1,C,C,0,2,7,111.0,2017,2,1,9
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,238,1,A,A,0,0,2,54.0,2017,12,4,15
Resort Hotel,PRT,1,0.0,0,Groups,TA/TO,238,1,A,A,0,0,2,47.0,2017,12,4,15
Resort Hotel,IRL,3,0.0,0,Online TA,TA/TO,24,1,E,E,0,0,2,100.0,2017,1,1,20
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,43,1,A,A,2,0,2,48.0,2017,1,1,31
Resort Hotel,BRA,2,0.0,0,Online TA,TA/TO,7,1,D,D,0,0,2,56.0,2017,2,1,4
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,19,1,A,A,0,0,2,48.0,2017,1,1,27
Resort Hotel,IRL,2,1.0,0,Online TA,TA/TO,24,1,H,H,0,0,2,141.0,2017,1,1,20
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,211,1,A,A,0,0,2,54.0,2017,8,3,24
Resort Hotel,POL,2,0.0,0,Online TA,TA/TO,54,1,A,A,0,1,2,48.0,2017,1,1,30
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,55,1,D,D,0,1,2,58.0,2017,1,1,7
Resort Hotel,CN,2,0.0,0,Direct,Direct,77,1,A,A,0,1,2,36.43,2017,11,4,28
Resort Hotel,POL,2,0.0,0,Online TA,TA/TO,54,1,D,D,0,1,2,58.0,2017,12,4,18
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,89,1,A,C,3,1,2,46.0,2017,12,4,8
Resort Hotel,CHE,2,0.0,0,Online TA,TA/TO,14,1,A,A,0,1,2,48.0,2017,2,1,7
Resort Hotel,BRA,2,0.0,0,Online TA,TA/TO,77,1,A,A,0,2,2,46.5,2017,1,1,10
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,137,1,D,D,0,2,3,46.8,2017,1,1,20
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,15,1,A,A,0,0,1,48.0,2017,1,1,28
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,0,1,48.0,2017,1,1,9
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,32,1,A,A,0,0,1,48.0,2017,1,1,13
Resort Hotel,PRT,2,0.0,0,Direct,Direct,0,1,A,A,0,0,1,8.0,2017,2,1,11
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,1,1,A,A,0,0,1,48.0,2017,2,1,10
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,25,1,E,E,0,0,1,54.4,2017,1,1,18
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,19,1,A,A,0,2,1,48.0,2017,1,1,24
Resort Hotel,BRA,2,0.0,0,Online TA,TA/TO,33,1,D,D,0,2,2,58.0,2017,1,1,16
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,161,1,D,D,0,2,2,46.8,2017,2,1,11
Resort Hotel,GBR,3,1.0,0,Online TA,TA/TO,55,1,H,H,0,2,2,93.0,2017,1,1,17
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,26,1,A,A,0,2,3,48.0,2017,1,1,17
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,149,1,D,D,0,2,5,52.0,2017,10,4,12
Resort Hotel,PRT,2,1.0,0,Online TA,TA/TO,22,1,A,A,0,2,5,51.84,2017,2,1,1
Resort Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,82,1,A,A,0,2,5,30.0,2017,2,1,11
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,82,1,A,A,0,2,5,42.0,2017,2,1,11
Resort Hotel,CN,2,0.0,0,Online TA,TA/TO,239,1,A,A,0,8,20,37.8,2017,8,3,29
Resort Hotel,POL,1,0.0,0,Online TA,TA/TO,0,1,A,A,0,0,0,0.0,2017,2,1,12
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,18,1,D,D,0,2,0,58.0,2017,1,1,26
Resort Hotel,PRT,2,0.0,0,Direct,Direct,108,1,F,F,1,2,1,101.7,2017,11,4,4
Resort Hotel,USA,2,0.0,0,Online TA,TA/TO,40,1,A,A,0,2,3,48.0,2017,1,1,3
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,12,1,D,D,0,2,5,66.29,2017,2,1,12
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,206,1,A,A,0,2,5,37.8,2017,8,3,2
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,134,1,E,E,0,4,10,26.0,2017,10,4,1
Resort Hotel,PRT,2,0.0,0,Direct,Direct,19,1,D,D,0,1,0,78.0,2017,2,1,9
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,19,1,A,A,0,1,0,48.0,2017,1,1,25
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,9,1,A,A,0,1,1,60.0,2017,2,1,7
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,42,1,A,A,0,1,1,48.0,2017,1,1,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,179,1,A,D,0,1,1,66.6,2017,2,1,13
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,20,1,A,A,0,1,2,48.0,2017,2,1,1
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,11,1,A,A,0,1,3,45.5,2017,2,1,2
Resort Hotel,GBR,1,0.0,0,Online TA,TA/TO,46,1,A,A,0,1,3,43.0,2017,12,4,30
Resort Hotel,GBR,1,0.0,0,Online TA,TA/TO,205,1,A,A,0,1,3,37.8,2017,1,1,11
Resort Hotel,SWE,2,2.0,0,Online TA,TA/TO,60,1,G,G,0,1,4,88.0,2017,1,1,25
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,123,1,A,A,0,1,5,40.8,2017,10,4,14
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,142,1,E,E,0,1,5,55.8,2017,1,1,6
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,2,1,D,D,0,2,5,50.85,2017,2,1,13
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,47,1,A,A,0,0,1,48.0,2017,2,1,14
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,38,1,A,A,0,0,1,48.0,2017,2,1,14
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,33,1,E,E,0,0,1,68.0,2017,1,1,25
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,17,1,A,A,0,0,2,80.0,2017,1,1,31
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,19,1,A,A,0,0,2,60.5,2017,2,1,3
Resort Hotel,PRT,1,0.0,0,Corporate,Corporate,14,1,A,A,0,0,2,35.0,2017,2,1,14
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,14,1,D,D,0,0,2,88.0,2017,2,1,1
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,31,1,A,A,0,0,3,48.0,2017,2,1,13
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,30,1,A,A,0,0,4,48.0,2017,2,1,14
Resort Hotel,NLD,2,1.0,0,Direct,Direct,38,1,E,E,0,0,5,79.0,2017,1,1,24
Resort Hotel,DEU,2,0.0,0,Online TA,TA/TO,55,1,E,E,0,2,5,68.0,2017,2,1,10
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,92,1,A,A,0,0,3,39.9,2017,11,4,18
Resort Hotel,PRT,1,0.0,0,Corporate,Corporate,2,1,A,A,0,0,2,35.0,2017,2,1,14
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,91,1,E,E,2,2,4,62.0,2017,11,4,21
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,24,1,E,E,0,0,3,68.0,2017,1,1,28
Resort Hotel,GBR,1,0.0,0,Online TA,TA/TO,56,1,A,A,0,0,3,43.0,2017,12,4,22
Resort Hotel,GBR,2,1.0,0,Online TA,TA/TO,38,1,G,G,0,0,3,88.0,2017,1,1,16
Resort Hotel,GBR,2,1.0,0,Online TA,TA/TO,38,1,D,D,0,0,3,78.0,2017,1,1,16
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,30,1,A,A,0,1,3,48.0,2017,1,1,17
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,29,1,D,D,0,1,3,78.0,2017,1,1,26
Resort Hotel,GBR,1,0.0,0,Direct,Direct,29,1,D,D,0,1,3,49.5,2017,1,1,21
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,56,1,A,A,0,0,3,48.0,2017,1,1,25
Resort Hotel,GBR,2,0.0,0,Direct,Direct,34,1,A,C,1,2,5,39.6,2017,2,1,16
Resort Hotel,GBR,1,0.0,0,Online TA,TA/TO,261,1,E,E,0,8,20,55.8,2017,10,4,12
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,342,1,A,A,0,2,8,60.0,2017,9,3,27
Resort Hotel,PRT,2,0.0,0,Direct,Direct,0,1,D,D,0,0,1,78.0,2017,2,1,17
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,30,1,A,A,0,0,2,48.0,2017,1,1,20
Resort Hotel,DEU,2,0.0,0,Online TA,TA/TO,36,1,A,C,1,0,2,48.0,2017,2,1,3
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,15,1,A,A,0,0,2,92.0,2017,2,1,2
Resort Hotel,ESP,2,0.0,0,Direct,Direct,71,1,A,A,0,0,2,48.0,2017,1,1,6
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,33,1,E,E,0,0,2,68.0,2017,1,1,17
Resort Hotel,GBR,1,0.0,0,Direct,Direct,30,1,A,A,0,0,2,36.0,2017,1,1,21
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,92,1,G,G,0,0,2,82.0,2017,12,4,16
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,16,1,D,D,0,1,2,48.0,2017,2,1,13
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,44,1,A,A,0,1,2,74.1,2017,2,1,4
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,119,1,D,D,0,1,2,52.0,2017,12,4,12
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,73,1,A,A,0,1,2,40.0,2017,2,1,1
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,93,1,D,D,0,1,2,62.0,2017,1,1,13
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,93,1,D,D,0,1,2,82.0,2017,1,1,13
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,73,1,A,A,0,1,2,40.0,2017,2,1,3
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,16,1,A,A,0,1,2,40.0,2017,2,1,3
Resort Hotel,GBR,2,2.0,0,Online TA,TA/TO,320,1,G,G,0,2,4,93.0,2017,5,2,28
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,34,1,D,D,0,2,5,58.0,2017,1,1,16
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,23,1,A,A,0,0,1,48.0,2017,2,1,3
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,42,1,D,D,0,0,1,58.0,2017,1,1,10
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,127,1,D,D,0,0,1,77.4,2017,12,4,13
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,0,1,48.0,2017,1,1,15
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,0,1,48.0,2017,2,1,6
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,27,1,A,A,0,0,1,48.0,2017,2,1,2
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,38,1,G,G,0,0,1,88.0,2017,1,1,27
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,0,1,48.0,2017,2,1,3
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,4,1,A,D,0,0,1,40.0,2017,2,1,18
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,186,1,A,A,0,0,1,37.8,2017,12,4,12
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,42,1,A,A,0,0,1,48.0,2017,1,1,10
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,74,1,A,A,0,1,1,40.0,2017,2,1,1
Resort Hotel,PRT,1,0.0,0,Corporate,TA/TO,1,1,A,C,3,1,1,35.0,2017,2,1,18
Resort Hotel,CHE,2,0.0,0,Online TA,TA/TO,35,1,A,A,0,2,1,48.0,2017,1,1,15
Resort Hotel,CHE,2,0.0,0,Direct,Direct,34,1,D,D,0,2,1,48.6,2017,2,1,18
Resort Hotel,GBR,2,2.0,0,Online TA,TA/TO,266,1,G,G,1,2,3,87.0,2017,1,1,29
Resort Hotel,IRL,2,2.0,0,Online TA,TA/TO,58,1,G,G,0,2,6,88.0,2017,12,4,22
Resort Hotel,GBR,2,0.0,0,Direct,Direct,0,1,E,E,0,1,0,80.0,2017,2,1,19
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,200,1,A,C,1,1,0,55.8,2017,8,3,10
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,69,1,A,A,0,2,3,42.0,2017,2,1,3
Resort Hotel,ITA,1,0.0,0,Online TA,TA/TO,69,1,A,A,0,2,3,37.0,2017,2,1,3
Resort Hotel,USA,2,0.0,0,Online TA,TA/TO,73,1,A,A,0,2,1,42.0,2017,12,4,8
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,13,1,A,A,0,2,1,52.0,2017,2,1,10
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,79,1,A,A,0,2,3,42.0,2017,12,4,2
Resort Hotel,ITA,1,0.0,0,Online TA,TA/TO,79,1,A,A,0,2,3,42.0,2017,12,4,2
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,69,1,A,A,0,2,3,42.0,2017,2,1,8
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,79,1,A,A,0,2,3,37.0,2017,12,4,2
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,28,1,E,E,0,2,5,100.0,2017,1,1,30
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,140,1,D,D,0,2,5,37.44,2017,1,1,26
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,284,1,E,E,0,2,5,55.8,2017,9,3,28
Resort Hotel,PRT,1,0.0,0,Corporate,Direct,0,1,A,A,0,1,0,35.0,2017,2,1,20
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,5,1,A,A,0,1,1,48.0,2017,2,1,15
Resort Hotel,PRT,2,0.0,0,Direct,Direct,28,1,A,A,2,1,2,84.0,2017,2,1,3
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,25,1,A,A,0,1,2,48.0,2017,1,1,31
Resort Hotel,DEU,2,0.0,0,Direct,Direct,6,1,E,E,0,1,2,68.0,2017,2,1,17
Resort Hotel,DEU,2,0.0,0,Online TA,TA/TO,137,1,E,E,0,1,2,82.8,2017,2,1,7
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,14,1,A,A,0,1,2,48.0,2017,2,1,10
Resort Hotel,PRT,2,0.0,0,Direct,Direct,2,1,D,D,0,1,3,53.0,2017,2,1,20
Resort Hotel,ESP,1,0.0,0,Online TA,TA/TO,164,1,A,A,2,1,5,37.0,2017,10,4,5
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,20,1,A,D,0,0,2,44.0,2017,2,1,21
Resort Hotel,PRT,3,0.0,0,Corporate,Corporate,20,1,A,D,0,0,2,60.0,2017,2,1,21
Resort Hotel,PRT,2,0.0,0,Groups,Direct,1,1,A,A,0,0,5,42.0,2017,2,1,20
Resort Hotel,PRT,3,0.0,0,Corporate,Corporate,69,1,A,A,1,1,5,58.0,2017,2,1,1
Resort Hotel,PRT,3,0.0,0,Groups,Direct,1,1,A,A,0,1,5,12.0,2017,2,1,20
Resort Hotel,PRT,1,2.0,0,Offline TA/TO,TA/TO,28,1,A,A,0,2,5,95.0,2017,1,1,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,29,1,D,D,0,2,6,44.66,2017,1,1,24
Resort Hotel,PRT,2,0.0,0,Direct,Direct,0,1,A,A,0,0,1,8.0,2017,2,1,22
Resort Hotel,PRT,2,0.0,0,Direct,Direct,7,1,F,F,2,0,1,87.0,2017,2,1,15
Resort Hotel,FRA,2,0.0,0,Online TA,TA/TO,51,1,A,A,0,0,2,48.0,2017,1,1,3
Resort Hotel,PRT,2,0.0,0,Groups,Direct,2,1,A,A,0,0,3,42.0,2017,2,1,20
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,70,1,A,A,0,0,4,42.0,2017,12,4,14
Resort Hotel,GBR,2,0.0,0,Corporate,Corporate,70,0,A,C,2,0,4,42.0,2017,2,1,26
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,70,1,A,A,0,0,4,42.0,2017,2,1,1
Resort Hotel,PRT,1,0.0,0,Groups,Direct,2,1,A,A,0,0,4,36.0,2017,2,1,20
Resort Hotel,PRT,3,0.0,0,Corporate,Corporate,70,1,A,C,1,0,4,58.0,2017,2,1,1
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,35,1,A,A,0,1,4,48.0,2017,1,1,29
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,232,1,E,E,0,7,19,55.8,2017,11,4,22
Resort Hotel,PRT,2,0.0,0,Direct,Direct,0,1,A,A,0,0,1,8.0,2017,2,1,23
Resort Hotel,PRT,2,0.0,0,Complementary,Direct,44,1,A,A,0,0,1,0.0,2017,1,1,11
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,22,1,A,D,0,0,2,46.0,2017,2,1,21
Resort Hotel,CHL,2,1.0,0,Online TA,TA/TO,55,1,H,H,0,0,2,93.0,2017,12,4,30
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,22,1,A,C,0,0,2,46.0,2017,2,1,21
Resort Hotel,CHL,3,0.0,0,Online TA,TA/TO,55,1,E,E,0,0,2,68.0,2017,12,4,30
Resort Hotel,BRA,2,0.0,0,Online TA,TA/TO,120,1,A,A,0,1,3,42.0,2017,10,4,26
Resort Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,26,1,A,A,0,2,5,42.5,2017,1,1,31
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,23,1,A,A,2,0,1,42.0,2017,2,1,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,35,1,A,A,0,0,2,48.0,2017,1,1,26
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,36,1,E,F,1,0,2,68.0,2017,2,1,24
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,128,1,A,F,0,0,2,42.0,2017,2,1,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,20,1,A,A,0,0,2,60.0,2017,2,1,22
Resort Hotel,FRA,2,0.0,0,Direct,Direct,46,1,F,F,0,1,2,75.0,2017,1,1,16
Resort Hotel,PRT,2,1.0,0,Online TA,TA/TO,27,1,A,A,0,1,2,110.0,2017,1,1,28
Resort Hotel,FRA,2,1.0,0,Direct,Direct,46,1,G,G,0,1,2,87.0,2017,1,1,16
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,112,1,A,A,0,2,2,42.0,2017,2,1,15
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,76,1,A,A,0,2,2,42.0,2017,2,1,7
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,105,1,A,A,0,2,2,42.0,2017,2,1,24
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,2,2,48.0,2017,1,1,21
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,25,1,A,A,0,2,2,34.0,2017,2,1,14
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,29,1,A,A,0,2,2,34.0,2017,1,1,26
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,18,1,D,D,0,2,2,94.0,2017,2,1,6
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,17,1,A,A,0,2,2,86.0,2017,2,1,11
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,50,1,G,G,0,2,2,136.0,2017,2,1,13
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,51,1,E,E,0,2,2,98.0,2017,2,1,13
Resort Hotel,PRT,2,0.0,0,Direct,Direct,17,1,D,D,0,2,3,54.72,2017,2,1,7
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,34,1,A,A,0,2,3,48.0,2017,1,1,23
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,191,1,E,E,0,2,5,44.64,2017,11,4,21
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,46,1,E,E,0,0,1,68.0,2017,2,1,13
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,13,1,E,E,0,0,1,80.0,2017,2,1,12
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,19,1,C,C,0,1,1,69.0,2017,2,1,6
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,19,1,D,D,0,1,1,62.0,2017,2,1,12
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,16,1,C,C,0,1,1,69.0,2017,2,1,10
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,18,1,C,C,0,1,1,69.0,2017,2,1,9
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,18,1,E,E,0,1,1,74.0,2017,2,1,10
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,22,1,A,A,0,1,1,54.0,2017,2,1,8
Resort Hotel,ESP,2,0.0,0,Direct,Direct,48,1,A,A,0,1,1,84.0,2017,2,1,18
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,29,1,A,A,0,1,1,51.0,2017,2,1,14
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,78,1,A,A,0,2,1,42.0,2017,1,1,17
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,2,1,52.0,2017,2,1,8
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,26,1,A,A,0,2,1,80.0,2017,2,1,3
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,35,1,A,A,0,2,1,60.0,2017,1,1,31
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,18,1,A,A,0,2,1,64.68,2017,2,1,8
Resort Hotel,FRA,1,0.0,0,Direct,Direct,12,1,A,A,3,2,1,62.8,2017,2,1,17
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,54,1,A,A,0,2,1,48.0,2017,1,1,9
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,82,1,A,A,0,2,1,42.0,2017,2,1,7
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,75,1,D,D,0,2,1,52.0,2017,1,1,25
Resort Hotel,FRA,2,1.0,0,Direct,Direct,45,1,D,D,0,2,1,69.0,2017,1,1,16
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,26,1,E,E,0,2,1,72.0,2017,2,1,1
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,82,1,A,A,0,2,1,42.0,2017,2,1,13
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,38,1,A,A,0,2,1,38.4,2017,1,1,20
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,29,1,A,A,0,2,1,58.67,2017,2,1,21
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,21,1,D,D,0,2,1,60.0,2017,2,1,9
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,38,1,A,A,0,2,1,60.0,2017,1,1,27
Resort Hotel,GBR,2,0.0,0,Direct,Direct,37,1,F,F,0,2,2,77.0,2017,2,1,25
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,186,1,E,E,0,2,2,84.6,2017,2,1,22
Resort Hotel,NLD,1,0.0,0,Online TA,TA/TO,172,1,D,D,0,2,3,46.8,2017,9,3,22
Resort Hotel,AUT,1,0.0,0,Online TA,TA/TO,116,1,A,A,0,2,5,47.14,2017,1,1,10
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,184,1,E,E,0,2,1,82.8,2017,12,4,11
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,33,1,A,A,0,2,1,48.0,2017,1,1,25
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,17,1,C,C,1,2,1,71.46,2017,2,1,14
Resort Hotel,PRT,1,0.0,0,Direct,Direct,40,1,A,A,0,2,1,40.0,2017,1,1,18
Resort Hotel,NLD,2,0.0,0,Direct,Direct,15,1,F,F,0,2,4,76.5,2017,2,1,20
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,2,1,A,A,0,1,0,92.0,2017,2,1,26
Resort Hotel,ESP,2,0.0,0,Direct,Direct,53,1,A,A,0,1,1,54.0,2017,1,1,6
Resort Hotel,FRA,2,0.0,0,Online TA,TA/TO,16,1,D,D,0,1,2,60.0,2017,2,1,21
Resort Hotel,ROU,1,0.0,0,Online TA,TA/TO,79,1,E,E,0,1,4,72.8,2017,12,4,21
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,49,1,A,A,0,0,2,35.0,2017,1,1,19
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,49,1,A,C,1,0,2,35.0,2017,1,1,19
Resort Hotel,PRT,1,0.0,0,Online TA,TA/TO,0,1,D,D,0,0,2,44.8,2017,2,1,28
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,63,1,A,A,0,0,2,35.0,2017,1,1,19
Resort Hotel,IRL,2,0.0,0,Direct,Direct,187,1,E,E,0,0,5,55.8,2017,1,1,6
Resort Hotel,DNK,2,2.0,0,Online TA,TA/TO,194,1,G,G,0,2,5,87.0,2017,10,4,2
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,181,1,A,A,0,6,19,58.6,2017,12,4,7
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,26,1,A,A,0,6,19,62.0,2017,2,1,10
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,50,1,A,A,0,6,19,55.8,2017,2,1,10
Resort Hotel,ESP,1,0.0,0,Online TA,TA/TO,240,1,A,A,0,4,10,26.64,2017,7,3,22
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,84,1,A,A,0,6,19,55.8,2017,2,1,10
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,181,1,A,A,1,6,19,62.0,2017,12,4,7
Resort Hotel,RUS,2,2.0,0,Online TA,TA/TO,182,1,G,G,0,8,22,130.0,2017,11,4,24
Resort Hotel,BEL,2,0.0,0,Online TA,TA/TO,21,1,E,E,0,0,3,112.0,2017,2,1,13
Resort Hotel,BEL,1,0.0,0,Groups,TA/TO,7,0,A,C,1,0,3,29.0,2017,3,1,5
Resort Hotel,PRT,1,0.0,0,Online TA,TA/TO,5,1,E,E,0,0,1,80.0,2017,2,1,27
Resort Hotel,PRT,2,0.0,0,Groups,Corporate,8,1,D,D,2,1,2,47.0,2017,3,1,3
Resort Hotel,PRT,1,0.0,0,Groups,Corporate,8,1,A,D,2,1,2,29.0,2017,3,1,3
